ID,Identification,Company,Company (Chinese),Displayed Investee Name (English),Link Investor ID (Investee for InvesteeRcd),Displayed Investee Name verification status (20110801),Address 1,Address 2,City,State / Province,Zip / Postal Code,(Old 20110803) Country,Link_Country ID (Investee Location),Registered Address,Address (in Local Language exclude English),E-mail Address,Web site,Tel1_Country_Code,Tel1,Fax1_Country_Code,Fax1,Listing Status,Stock Code,Listed Stock Exchange,Listed Country,Listed Date,Delisted,Delisted Date,Link_Industry ID,Link_Tech_cate_ID_investee,Link_artificial_intelligence_cate_ID_investee,Link_semiconductor_cate_ID_investee,Link_battery_cate_ID_investee,Link_electric_vehicle_cate_ID_investee,Link_real_asset_cate_ID_investee,Link_healthcare_cate_ID_investee,Link_SRI Focus ID,Remarks,Link_Year ID (Investee established year),Link_Month ID (Investee established month),Background,APER-Include in Stock Watch?,Controlling Stake?,Internet related?,Ecommerce,(Old 20111122) Internet related,Infrastructure Deal?,(Old 20111122) Infrastructure Deal,Filing Section,First Day Closing Price,APER-Include in Stock Watch,Document Scanning Date,Date entered_Firm,LastModified_Firm,UpdatedBy_Firm,(Old moved 20110421) Real Estate Deal?
16001,,"AGS Health Inc",,"AGS Health Inc",,,,,,,,,18,,,"careers@agshealth.com","https://www.agshealth.com/",,,,,"Unlisted",,,,,0,,144,18,,,,,,4,,"1st: 
(14th March 2019)
The Economic Times:Buyout investor Baring Private Equity Partners Asia is set to Acquire AGS Health,a medical revenue cycle management company,in a deal valued at $320 million.
(25 Apr 2019) Two BPEA employees, Mr. Kirti Hariharan and Mr. Hari Gopalakrishnan, were appointed as directors of AGS Health. Assume the transaction was done in accordance to March 2019 report.",37,,"AGS Health an analytics driven, technology enabled Revenue Cycle Management (RCM) company providing medical billing, medical coding and healthcare analytics services to leading healthcare providers across the US. 

AGS Health is headquartered in USA, with its operations principally in India.

Our management team has an outstanding entrepreneurial track record of over 17 years and we have over 5000 specialists based out of our offices in the US and India. At AGS Health, we combine the best analytical minds, deep healthcare knowledge and smart technology to create tangible, positive impact on cash-flows.",0,0,0,0,0,0,0,,,,,"03/19/19 00:00:00","09/11/19 16:27:29","rtang",0
19815,,"Holiday Inn Express Osaka City Centre Midosuji",,"Holiday Inn Express Osaka City Centre Midosuji",18314,,,,,,,,23,,,,,,,,,"Unlisted",,,,,0,,74,,,,,,18,,,,,,,0,0,0,0,0,0,0,,,,,"12/03/21 00:00:00","12/03/21 14:59:22","rtang",0
19134,,"Sagility (formerly Hinduja Global Solutions Ltd’s healthcare services related business)",,"Sagility (formerly Hinduja Global Solutions Ltd’s healthcare services related business)",,,,,,,,,18,,,,,,,,,"Unlisted",,,,,0,,50,,,,,,,4,,,,,,0,0,0,0,0,0,0,,,,,"08/19/21 00:00:00","11/14/22 12:25:50","blam",0
20271,,"Ginko International Co Ltd","金可國際股份有限公司","Ginko International Co Ltd",20308,,"No. 8, Keya 2nd Road, Daya District",,"Taichung",,,,52,,"臺中市大雅區科雅二路8號","ginkointernational@ginko.com.tw","https://www.ginkointernational.com.tw/index_tw.php",,,,,"Unlisted","8406.TW","TWSE","Taiwan","20120427",1,"20220429",92,,,,,,,,,,33,13,"本公司主要產品範圍涵蓋傳統隱形眼鏡、拋棄式隱形眼鏡及相關護理液產品，以中國大陸為主要銷售市場，本公司旗下海昌隱形眼鏡有限公司為全球少數擁有自有品牌的隱形眼鏡大廠，並以自有品牌「海昌(Hydron)」及「海儷恩」在大陸地區生產與銷售，其產品擁有國際品牌的高品質以及更合理價格，深受消費者肯定。",0,0,0,0,0,0,0,,"NT 212.85",,,"02/27/22 00:00:00","06/01/22 10:45:27","vlee",0
23211,,"Benesse Holdings Inc",,"Benesse Holdings Inc",9938,,,,,,,,23,,,,"https://www.benesse-hd.co.jp",,,,,"Listed",,,,,1,"20240517",111,,,,,,,10,,"On 7 Mar 2024, agreed not to count it as ""Healthcare Deal"" on Healthcare report although its ""Nursing Care and Childcare business"" accounts for 32.2% of its Net Sales as of 31 Mar 2023.  But its ""Education Business"" accounts for 50.8% of its Net Sales during the same period.  Therefore, do not count it as healthcare deal to avoid confusion.

1st (2024 Feb): 
TOB announced: 10-Nov-23

Scheduled TOB commencement date: early Feb 2024

Reinvestment by existing shareholders (Fukutake Foundation and efu Investment) will take place at different stages of this tender offer. It is understood that in the end, the capital contribution ratio of Bezant (HK) (Class A shares) and the Founding Family Group (Class B shares) to the Tender Offeror will be 60:40, but the voting rights ratio of Bezant (HK) and the Founding Family Group will be 50:50 according to the provisions of share units

102,648,129 (issued shares as of 9 Feb 2024) - 6,164,996 treasury shares =  96,483,133 shares to be acquired
x JPY2600 per share = JPY 250,856,145,800 


Tender offer result (4 Mar 2024)	
No. of share acquired though TOB: 67,738,016.00 


Amount contributed by BPEA EQT:
250,856,145,800  x 60% = JPY150,513,687,480.0",202,8,"Benesse Holdings Inc is an education and nursing care provider.

Benesse Holdings Inc is a holding company engaged in the provision of education services. The Company operates in four segments. Domestic Education segment operates personal coaching schools and private preparatory schools, and provides practice tests for university entrance exams and English proficiency exams. Global Kodomo Challenge segment conducts correspondence education courses for young children and related businesses. Nursing Care and Childcare segment conducts in-home care service business, home-based care service business, outpatient care service business and others. Berlitz segment conducts language education business, global human resource development business and others.",0,0,0,0,0,0,0,,,,,"11/14/23 00:00:00","07/05/24 12:26:49","rtang",0
22397,,"Viewpoint Software for Business Ltd",,"Viewpoint Software for Business Ltd",26206,,"UPM-MTDC, Technology Centre One, Block H, 43400, Serdang",,"Seri Kembangan","Selangor","43400",,29,,,"jookyn.lim@goviewpoint.com","https://www.goviewpoint.com/","60","38966 2485",,,"Unlisted",,,,,0,,58,14,4,,,,,,,"1st: CPP Invested US$40 m alone, assume BPEA EQT Invested through the US$100 m Baring Private Equity Asia EQT Mid-Market Growth Fund. Calculation: (100*(1-10%))/ 2 = US$4.5 m 
Total investment  - US$40 m +US$4.5 m",20,1,"Viewpoint Connect and Engage integrate to deliver the world's premier and most comprehensively featured entity governance and compliance solution",0,0,0,0,0,0,0,,,,,"03/19/23 00:00:00","03/19/23 23:58:47","jkhaw",0
22711,,"HDFC Credila Financial Services Ltd",,"HDFC Credila Financial Services Ltd",27123,,,,"Mumbai",,,,18,,,"loan@hdfccredila.com","https://www.hdfccredila.com/about/about-credila.html","91","1800 209 3636",,,"Unlisted",,,,,0,,10,,,,,,,,,,32,1,"HDFC Credila, an HDFC Ltd. Company, is India's First Dedicated Education Loan Company. HDFC Credila Financial Services Limited pioneered the concept of specialist Education Loan lender and became India's First Dedicated Education Loan Company.",0,0,0,0,0,0,0,,,,,"06/27/23 00:00:00","06/27/23 14:31:59","jkhaw",0
20750,,"Hilton Sdyney",,"Hilton Sdyney",21296,,"488 George Street",,"Sydney","New South Wales","2000",,3,,,"sydney@hilton.com","https://www.hilton.com/en/hotels/sydhitw-hilton-sydney/","61","2 9266 2000",,,"Unlisted",,,,,0,,74,,,,,,18,,,,221,1,"Hilton Hotels & Resorts is a global brand of full-service hotels and resorts and the flagship brand of American multinational hospitality company Hilton.",0,0,0,0,0,0,0,,,,,"05/17/22 00:00:00","05/17/22 18:59:20","jkhaw",0
22547,,"IMG Academy",,"IMG Academy",26641,,"5650 Bollettieri Blvd",,"Bradenton","Florida",,,54,,,"info@imgacademy.com","https://www.imgacademy.com/","1","800 872 6425",,,"Unlisted",,,,,0,,111,,,,,,,,,,225,1,"Established in 1978, IMG Academy is the sports education brand, providing access and opportunity for student-athletes with an innovative suite of on-campus and online programming.",0,0,0,0,0,0,0,,,,,"04/27/23 00:00:00","04/27/23 17:58:44","vlee",0
23576,,"mPokket Financial Services Pvt Ltd",,"mPokket Financial Services Pvt Ltd",29240,,,,"West Bengal",,,,18,,,"support@mpokket.com","https://www.mpokket.in/","N/A",,,,"Unlisted",,,,,0,,10,3,,,,,,,,,42,1,"mPokket is an app lending platform. mPokket provides instant personal loans to all the college students and recent graduates from college (got a job offer or started working as a professional).",0,0,0,0,0,0,0,,,,,"03/13/24 00:00:00","03/13/24 02:03:59","jkhaw",0
22437,,"JD Industrial Technology Inc","京東工業品","JD Industrial Technology Inc",26294,,"Room 201, 2nd Floor, Building C, No. 18 Kechuang 11th Street","Beijing Economic and Technological Development Zone","Beijing",,,,38,,"北京市北京經濟技術開發區科創十一街18號C座2層201室","NA","https://mro.jd.com/",,,,,"Unlisted",,,,,0,,28,11,,,,,,,,,44,8,"京東工業品是京東旗下的一站式工業品採購平台，專注工業品電商、工業智能採購平台及工業互聯網技術應用解決方案等相關領域，目前已建立3000萬個工業品商品數字化標準，覆蓋工具、防護、配電、儀器儀表、清潔用品等工業用品品類，提供全品類一站式電商平台，打造高效自營物流體系，提供線上線下“信息流+商品流+資金流”一體化解決方案。",0,0,0,0,0,0,0,,,,,"03/24/23 00:00:00","01/19/24 11:31:58","vlee",0
24362,,"DMW CNC Solutions India Pvt Ltd",,"DMW CNC Solutions India Pvt Ltd",30944,,,,"Tamilnadu",,,,18,,,"info@dmwindia.com","https://www.dmwindia.com/","91","4294 220696",,,"Unlisted",,,,,0,,41,,,,,,,,,,40,18,"DMW specialized in the machining of all types of Cast iron & Ductile iron castings, aluminium, brass extrusions & other alloy cast & forged parts.",0,0,0,0,0,0,0,,,,,"08/26/24 00:00:00","08/26/24 15:12:42","jkhaw",0
22812,,"TRYT Inc",,"TRYT Inc",,,,,"Osaka",,,,23,,,,"https://tryt-group.co.jp/","81","6 6365 1131",,,"Private-to-public","9164.t","Tokyo Stock Exchange (Growth)","Japan","20230724",0,,110,,,,,,,,,,42,8,"RYT Group is involved in job placement and temporary staffing, specializing in the medical and welfare fields and the construction fields.",0,0,0,0,0,0,0,,,,,"07/26/23 00:00:00","07/26/23 13:58:58","m.kita",0
23706,,"Veranda Learning Solutions Ltd",,"Veranda Learning Solutions Ltd",29585,,,,"Tamil Nadu",,,,18,,,"support@verandalearning.com","https://www.verandalearning.com/web/index.php","91","7550003885",,,"Listed","NSE: VERANDA","BSE, NSE","India","20220329",0,,111,12,,,,,,,,,44,1,"Veranda Learning Solutions is a publicly listed education company that offers a bouquet of training programs for competitive exam preparation, including State Public Service Commission, Banking, Insurance, Railways, IAS, and CA, as well as a slew of professional skilling and upskilling programs.",0,0,0,0,0,0,0,,,,,"04/18/24 00:00:00","04/18/24 12:52:12","jkhaw",0
24532,,"Compass Education",,"Compass Education",,,,,,,,,3,,,,,,,,,"Unlisted",,,,,0,,111,12,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,"09/26/24 00:00:00","03/10/25 16:01:38","blam",0
25007,,"Keywords Studios plc",,"Keywords Studios plc",,,,,,,,,20,,,,"https://www.keywordsstudios.com/",,,,,"Listed","KWS",,"UK",,1,"20241024",66,13,,,,,,,,"1st: EQT's BPEA Fund VIII will indirectly own 51.0 per cent. and (ii) each of CPPIB PHI4 and Rosa Investments (temasek) will indirectly own 24.5 per cent.
- per CPPIB quarterly update, CPPIB invested US$515 m equity for 24.5% stake, implying total equity cost of 2,102 m",24,,"Keywords Studios plc is an Irish video game industry services company based in Leopardstown. Founded in 1998 by Giorgio Guastalla and Teresa Luppino, the company initially provided localisation services for business software before transitioning to the video game industry. Andrew Day replaced Guastalla as the chief executive officer in 2009 and the company completed its initial public offering on the London Stock Exchange in 2013",0,0,0,0,0,0,0,,,,,"01/13/25 00:00:00","02/25/25 18:27:16","rtang",0
24744,,"Perficient Inc",,"Perficient Inc",,,,,,,,,54,,,,"https://www.perficient.com/",,,,,"Listed","PRFT","NASDAQ","U.S.A.",,1,"20241001",58,,,,,,,,,"$76.00 per share in cash, total no. of shares = 35,160,410
35,160,410 x US$76 = US$2,672.2 m

Total Funding Anticipated = US$3,185.9 m (per proxy statement) (likely inc debt refinancing cost), to be funded by 
- debt (US$935 m term loan; US$200 m RCF)
- equity (US$ 2,228.3 m), provided by EQT Private Captial Asia, ADIA - Platinum Eagle C 2018 RSC Limited, GIC Pte Ltd - Wallbrook Pte. Ltd, CPP Investments (per quarterly report)

Based on CPP Investments' quarterly report, it invested US$100 m for approx 5%. Assume equity funding has been adjusted to only US$100/ 5% = US$2 bn, instead of US$2.28 bn anticipated

Leverage Ratio = 1- 2,000/ 3,185.9 = 37.22%",24,,"Perficient is the leading global digital consultancy. We imagine, create, engineer, and run digital transformation solutions that help our clients exceed customers’ expectations, outpace competition, and grow their business. With unparalleled strategy, creative, and technology capabilities, we bring big thinking and innovative ideas, along with a practical approach to help the world’s largest enterprises and biggest brands succeed. Traded on the Nasdaq Global Select Market, Perficient is a member of the Russell 2000 index and the S&P SmallCap 600 index.",0,0,0,0,0,0,0,,,,,"11/19/24 00:00:00","11/19/24 11:52:48","jma",0
